,Date,Datey,Datem,Open,High,Low,Close,Adj Close,Revenue,Volume
1305,2005-03-15,2005,3,1206.83,1210.54,1197.75,1197.75,1197.75,-9.079999999999927,1513530000
1306,2005-03-16,2005,3,1197.75,1197.75,1185.61,1188.07,1188.07,-9.680000000000064,1653190000
1307,2005-03-17,2005,3,1188.07,1193.28,1186.34,1190.21,1190.21,2.1400000000001,1581930000
1308,2005-03-18,2005,3,1190.21,1191.98,1182.78,1189.65,1189.65,-0.5599999999999454,2344370000
1309,2005-03-21,2005,3,1189.65,1189.65,1178.82,1183.78,1183.78,-5.870000000000118,1819440000
1310,2005-03-22,2005,3,1183.78,1189.59,1171.63,1171.71,1171.71,-12.069999999999936,2114470000
1311,2005-03-23,2005,3,1171.71,1176.26,1168.7,1172.53,1172.53,0.8199999999999363,2246870000
1312,2005-03-24,2005,3,1172.53,1180.11,1171.42,1171.42,1171.42,-1.1099999999999,1721720000
1313,2005-03-28,2005,3,1171.42,1179.91,1171.42,1174.28,1174.28,2.8599999999999,1746220000
1314,2005-03-29,2005,3,1174.28,1179.39,1163.69,1165.36,1165.36,-8.920000000000073,2223250000
1315,2005-03-30,2005,3,1165.36,1181.54,1165.36,1181.41,1181.41,16.050000000000182,2097110000
1316,2005-03-31,2005,3,1181.41,1184.53,1179.49,1180.59,1180.59,-0.8200000000001637,2214230000
1317,2005-04-01,2005,4,1180.59,1189.8,1169.91,1172.92,1172.92,-7.669999999999845,2168690000
1318,2005-04-04,2005,4,1172.79,1178.61,1167.72,1176.12,1176.12,3.3299999999999272,2079770000
1319,2005-04-05,2005,4,1176.12,1183.56,1176.12,1181.39,1181.39,5.270000000000209,1870800000
1320,2005-04-06,2005,4,1181.39,1189.34,1181.39,1184.07,1184.07,2.6799999999998363,1797400000
1321,2005-04-07,2005,4,1184.07,1191.88,1183.81,1191.14,1191.14,7.070000000000164,1900620000
1322,2005-04-08,2005,4,1191.14,1191.75,1181.13,1181.2,1181.2,-9.940000000000055,1661330000
1323,2005-04-11,2005,4,1181.2,1184.07,1178.69,1181.21,1181.21,0.009999999999990905,1525310000
1324,2005-04-12,2005,4,1181.21,1190.17,1170.85,1187.76,1187.76,6.5499999999999545,1979830000
1325,2005-04-13,2005,4,1187.76,1187.76,1171.4,1173.79,1173.79,-13.970000000000027,2049740000
1326,2005-04-14,2005,4,1173.79,1174.67,1161.7,1162.05,1162.05,-11.740000000000009,2355040000
1327,2005-04-15,2005,4,1162.05,1162.05,1141.92,1142.62,1142.62,-19.430000000000064,2689960000
1328,2005-04-18,2005,4,1142.62,1148.92,1139.8,1145.98,1145.98,3.3600000000001273,2180670000
1329,2005-04-19,2005,4,1145.98,1154.67,1145.98,1152.78,1152.78,6.7999999999999545,2142700000
1330,2005-04-20,2005,4,1152.78,1155.5,1136.15,1137.5,1137.5,-15.279999999999973,2217050000
1331,2005-04-21,2005,4,1137.5,1159.95,1137.5,1159.95,1159.95,22.450000000000045,2308560000
1332,2005-04-22,2005,4,1159.95,1159.95,1142.95,1152.12,1152.12,-7.830000000000155,2045880000
1333,2005-04-25,2005,4,1152.12,1164.05,1152.12,1162.1,1162.1,9.980000000000018,1795030000
1334,2005-04-26,2005,4,1162.1,1164.8,1151.83,1151.83,1151.83,-10.269999999999982,1959740000
1335,2005-04-27,2005,4,1151.74,1159.87,1144.42,1156.38,1156.38,4.6400000000001,2151520000
1336,2005-04-28,2005,4,1156.38,1156.38,1143.22,1143.22,1143.22,-13.160000000000082,2182270000
1337,2005-04-29,2005,4,1143.22,1156.97,1139.19,1156.85,1156.85,13.629999999999882,2362360000
1338,2005-05-02,2005,5,1156.85,1162.87,1154.71,1162.16,1162.16,5.310000000000173,1980040000
1339,2005-05-03,2005,5,1162.16,1166.89,1156.71,1161.17,1161.17,-0.9900000000000091,2167020000
1340,2005-05-04,2005,5,1161.17,1176.01,1161.17,1175.65,1175.65,14.480000000000018,2306480000
1341,2005-05-05,2005,5,1175.65,1178.62,1166.77,1172.63,1172.63,-3.019999999999982,1997100000
1342,2005-05-06,2005,5,1172.63,1177.75,1170.5,1171.35,1171.35,-1.2800000000002,1707200000
1343,2005-05-09,2005,5,1171.35,1178.87,1169.38,1178.84,1178.84,7.490000000000009,1857020000
1344,2005-05-10,2005,5,1178.84,1178.84,1162.98,1166.22,1166.22,-12.61999999999989,1889660000
1345,2005-05-11,2005,5,1166.22,1171.77,1157.71,1171.11,1171.11,4.889999999999873,1834970000
1346,2005-05-12,2005,5,1171.11,1173.37,1157.76,1159.36,1159.36,-11.75,1995290000
1347,2005-05-13,2005,5,1159.36,1163.75,1146.18,1154.05,1154.05,-5.309999999999945,2188590000
1348,2005-05-16,2005,5,1154.05,1165.75,1153.64,1165.69,1165.69,11.6400000000001,1856860000
1349,2005-05-17,2005,5,1165.69,1174.35,1159.86,1173.8,1173.8,8.1099999999999,1887260000
1350,2005-05-18,2005,5,1173.8,1187.9,1173.8,1185.56,1185.56,11.759999999999991,2266320000
1351,2005-05-19,2005,5,1185.56,1191.09,1184.49,1191.08,1191.08,5.519999999999982,1775860000
1352,2005-05-20,2005,5,1191.08,1191.22,1185.19,1189.28,1189.28,-1.7999999999999545,1631750000
1353,2005-05-23,2005,5,1189.28,1197.44,1188.76,1193.86,1193.86,4.579999999999927,1681170000
1354,2005-05-24,2005,5,1193.86,1195.29,1189.87,1194.07,1194.07,0.21000000000003638,1681000000
1355,2005-05-25,2005,5,1194.07,1194.07,1185.96,1190.01,1190.01,-4.059999999999945,1742180000
1356,2005-05-26,2005,5,1190.01,1198.95,1190.01,1197.62,1197.62,7.6099999999999,1654110000
1357,2005-05-27,2005,5,1197.62,1199.56,1195.28,1198.78,1198.78,1.1600000000000819,1381430000
1358,2005-05-31,2005,5,1198.78,1198.78,1191.5,1191.5,1191.5,-7.279999999999973,1840680000
1359,2005-06-01,2005,6,1191.5,1205.64,1191.03,1202.22,1202.22,10.720000000000027,1810100000
1360,2005-06-02,2005,6,1202.27,1204.67,1198.42,1204.29,1204.29,2.019999999999982,1813790000
1361,2005-06-03,2005,6,1204.29,1205.09,1194.55,1196.02,1196.02,-8.269999999999982,1627520000
1362,2005-06-06,2005,6,1196.02,1198.78,1192.75,1197.51,1197.51,1.490000000000009,1547120000
1363,2005-06-07,2005,6,1197.51,1208.85,1197.26,1197.26,1197.26,-0.25,1851370000
1364,2005-06-08,2005,6,1197.26,1201.97,1193.33,1194.67,1194.67,-2.589999999999918,1715490000
1365,2005-06-09,2005,6,1194.67,1201.86,1191.09,1200.93,1200.93,6.259999999999991,1824120000
1366,2005-06-10,2005,6,1200.93,1202.79,1192.64,1198.11,1198.11,-2.8200000000001637,1664180000
1367,2005-06-13,2005,6,1198.11,1206.03,1194.51,1200.82,1200.82,2.7100000000000364,1661350000
1368,2005-06-14,2005,6,1200.82,1207.53,1200.18,1203.91,1203.91,3.0900000000001455,1698150000
1369,2005-06-15,2005,6,1203.91,1208.08,1198.66,1206.58,1206.58,2.6699999999998454,1840440000
1370,2005-06-16,2005,6,1206.55,1212.1,1205.47,1210.96,1210.96,4.410000000000082,1776040000
1371,2005-06-17,2005,6,1210.93,1219.55,1210.93,1216.96,1216.96,6.029999999999973,2407370000
1372,2005-06-20,2005,6,1216.96,1219.1,1210.65,1216.1,1216.1,-0.8600000000001273,1714530000
1373,2005-06-21,2005,6,1216.1,1217.13,1211.86,1213.61,1213.61,-2.490000000000009,1720700000
1374,2005-06-22,2005,6,1213.61,1219.59,1211.69,1213.88,1213.88,0.2700000000002092,1823250000
1375,2005-06-23,2005,6,1213.88,1216.45,1200.72,1200.73,1200.73,-13.150000000000091,2029920000
1376,2005-06-24,2005,6,1200.73,1200.9,1191.45,1191.57,1191.57,-9.160000000000082,2418800000
1377,2005-06-27,2005,6,1191.57,1194.33,1188.3,1190.69,1190.69,-0.8799999999998818,1738620000
1378,2005-06-28,2005,6,1190.69,1202.54,1190.69,1201.57,1201.57,10.879999999999882,1772410000
1379,2005-06-29,2005,6,1201.57,1204.07,1198.7,1199.85,1199.85,-1.7200000000000273,1769280000
1380,2005-06-30,2005,6,1199.85,1203.27,1190.51,1191.33,1191.33,-8.519999999999982,2109490000
1381,2005-07-01,2005,7,1191.33,1197.89,1191.33,1194.44,1194.44,3.1100000000001273,1593820000
1382,2005-07-05,2005,7,1194.44,1206.34,1192.49,1204.99,1204.99,10.549999999999955,1805820000
1383,2005-07-06,2005,7,1204.99,1206.11,1194.78,1194.94,1194.94,-10.049999999999955,1883470000
1384,2005-07-07,2005,7,1194.94,1198.46,1183.55,1197.87,1197.87,2.9299999999998363,1952440000
1385,2005-07-08,2005,7,1197.87,1212.73,1197.2,1211.86,1211.86,13.990000000000009,1900810000
1386,2005-07-11,2005,7,1211.86,1220.03,1211.86,1219.44,1219.44,7.580000000000155,1846300000
1387,2005-07-12,2005,7,1219.44,1225.54,1216.6,1222.21,1222.21,2.769999999999982,1932010000
1388,2005-07-13,2005,7,1222.21,1224.46,1219.64,1223.29,1223.29,1.0799999999999272,1812500000
1389,2005-07-14,2005,7,1223.29,1233.16,1223.29,1226.5,1226.5,3.2100000000000364,2048710000
1390,2005-07-15,2005,7,1226.5,1229.53,1223.5,1227.92,1227.92,1.4200000000000728,1716400000
1391,2005-07-18,2005,7,1227.92,1227.92,1221.13,1221.13,1221.13,-6.789999999999964,1582100000
1392,2005-07-19,2005,7,1221.13,1230.34,1221.13,1229.35,1229.35,8.2199999999998,2041280000
1393,2005-07-20,2005,7,1229.35,1236.56,1222.91,1235.2,1235.2,5.850000000000136,2063340000
1394,2005-07-21,2005,7,1235.2,1235.83,1224.7,1227.04,1227.04,-8.160000000000082,2129840000
1395,2005-07-22,2005,7,1227.04,1234.19,1226.15,1233.68,1233.68,6.6400000000001,1766990000
1396,2005-07-25,2005,7,1233.68,1238.36,1228.15,1229.03,1229.03,-4.650000000000091,1717580000
1397,2005-07-26,2005,7,1229.03,1234.42,1229.03,1231.16,1231.16,2.130000000000109,1934180000
1398,2005-07-27,2005,7,1231.16,1237.64,1230.15,1236.79,1236.79,5.629999999999882,1945800000
1399,2005-07-28,2005,7,1236.79,1245.15,1235.81,1243.72,1243.72,6.930000000000064,2001680000
1400,2005-07-29,2005,7,1243.72,1245.04,1234.18,1234.18,1234.18,-9.539999999999964,1789600000
1401,2005-08-01,2005,8,1234.18,1239.1,1233.8,1235.35,1235.35,1.1699999999998454,1716870000
1402,2005-08-02,2005,8,1235.35,1244.69,1235.35,1244.12,1244.12,8.769999999999982,2043120000
1403,2005-08-03,2005,8,1244.12,1245.86,1240.57,1245.04,1245.04,0.9200000000000728,1999980000
1404,2005-08-04,2005,8,1245.04,1245.04,1235.15,1235.86,1235.86,-9.180000000000064,1981220000
1405,2005-08-05,2005,8,1235.86,1235.86,1225.62,1226.42,1226.42,-9.439999999999827,1930280000
1406,2005-08-08,2005,8,1226.42,1232.28,1222.67,1223.13,1223.13,-3.2899999999999636,1804140000
1407,2005-08-09,2005,8,1223.13,1234.11,1223.13,1231.38,1231.38,8.25,1897520000
1408,2005-08-10,2005,8,1231.38,1242.69,1226.58,1229.13,1229.13,-2.25,2172320000
1409,2005-08-11,2005,8,1229.13,1237.81,1228.33,1237.81,1237.81,8.679999999999836,1941560000
1410,2005-08-12,2005,8,1237.81,1237.81,1225.87,1230.39,1230.39,-7.419999999999845,1709300000
1411,2005-08-15,2005,8,1230.4,1236.24,1226.2,1233.87,1233.87,3.4699999999998,1562880000
1412,2005-08-16,2005,8,1233.87,1233.87,1219.05,1219.34,1219.34,-14.529999999999973,1820410000
1413,2005-08-17,2005,8,1219.34,1225.63,1218.07,1220.24,1220.24,0.900000000000091,1859150000
1414,2005-08-18,2005,8,1220.24,1222.64,1215.93,1219.02,1219.02,-1.2200000000000273,1808170000
1415,2005-08-19,2005,8,1219.02,1225.08,1219.02,1219.71,1219.71,0.6900000000000546,1558790000
1416,2005-08-22,2005,8,1219.71,1228.96,1216.47,1221.73,1221.73,2.019999999999982,1621330000
1417,2005-08-23,2005,8,1221.73,1223.04,1214.44,1217.59,1217.59,-4.1400000000001,1678620000
1418,2005-08-24,2005,8,1217.57,1224.15,1209.37,1209.59,1209.59,-7.980000000000018,1930800000
1419,2005-08-25,2005,8,1209.59,1213.73,1209.57,1212.37,1212.37,2.7799999999999727,1571110000
1420,2005-08-26,2005,8,1212.4,1212.4,1204.23,1205.1,1205.1,-7.300000000000182,1541090000
1421,2005-08-29,2005,8,1205.1,1214.28,1201.53,1212.28,1212.28,7.180000000000064,1599450000
1422,2005-08-30,2005,8,1212.28,1212.28,1201.07,1208.41,1208.41,-3.869999999999891,1916470000
1423,2005-08-31,2005,8,1208.41,1220.36,1204.4,1220.33,1220.33,11.919999999999845,2365510000
1424,2005-09-01,2005,9,1220.33,1227.29,1216.18,1221.59,1221.59,1.259999999999991,2229860000
1425,2005-09-02,2005,9,1221.59,1224.45,1217.75,1218.02,1218.02,-3.5699999999999363,1640160000
1426,2005-09-06,2005,9,1218.02,1233.61,1218.02,1233.39,1233.39,15.370000000000118,1932090000
1427,2005-09-07,2005,9,1233.39,1237.06,1230.93,1236.36,1236.36,2.9699999999998,2067700000
1428,2005-09-08,2005,9,1236.36,1236.36,1229.51,1231.67,1231.67,-4.689999999999827,1955380000
1429,2005-09-09,2005,9,1231.67,1243.13,1231.67,1241.48,1241.48,9.809999999999945,1992560000
1430,2005-09-12,2005,9,1241.48,1242.6,1239.15,1240.56,1240.56,-0.9200000000000728,1938050000
1431,2005-09-13,2005,9,1240.57,1240.57,1231.2,1231.2,1231.2,-9.36999999999989,2082360000
1432,2005-09-14,2005,9,1231.2,1234.74,1226.16,1227.16,1227.16,-4.039999999999964,1986750000
1433,2005-09-15,2005,9,1227.16,1231.88,1224.85,1227.73,1227.73,0.5699999999999363,2079340000
1434,2005-09-16,2005,9,1228.42,1237.95,1228.42,1237.91,1237.91,9.490000000000009,3152470000
1435,2005-09-19,2005,9,1237.91,1237.91,1227.65,1231.02,1231.02,-6.8900000000001,2076540000
1436,2005-09-20,2005,9,1231.02,1236.49,1220.07,1221.34,1221.34,-9.680000000000064,2319250000
1437,2005-09-21,2005,9,1221.34,1221.52,1209.89,1210.2,1210.2,-11.139999999999873,2548150000
1438,2005-09-22,2005,9,1210.2,1216.64,1205.35,1214.62,1214.62,4.419999999999845,2424720000
1439,2005-09-23,2005,9,1214.62,1218.83,1209.8,1215.29,1215.29,0.6700000000000728,1973020000
1440,2005-09-26,2005,9,1215.29,1222.56,1211.84,1215.63,1215.63,0.3400000000001455,2022220000
1441,2005-09-27,2005,9,1215.63,1220.17,1211.11,1215.66,1215.66,0.029999999999972715,1976270000
1442,2005-09-28,2005,9,1215.66,1220.98,1212.72,1216.89,1216.89,1.2300000000000182,2106980000
1443,2005-09-29,2005,9,1216.89,1228.7,1211.54,1227.68,1227.68,10.789999999999964,2176120000
1444,2005-09-30,2005,9,1227.68,1229.57,1225.22,1228.81,1228.81,1.1299999999998818,2097520000
1445,2005-10-03,2005,10,1228.81,1233.34,1225.15,1226.7,1226.7,-2.1099999999999,2097490000
1446,2005-10-04,2005,10,1226.7,1229.88,1214.02,1214.47,1214.47,-12.230000000000018,2341420000
1447,2005-10-05,2005,10,1214.47,1214.47,1196.25,1196.39,1196.39,-18.079999999999927,2546780000
1448,2005-10-06,2005,10,1196.39,1202.14,1181.92,1191.49,1191.49,-4.900000000000091,2792030000
1449,2005-10-07,2005,10,1191.49,1199.71,1191.46,1195.9,1195.9,4.410000000000082,2126080000
1450,2005-10-10,2005,10,1195.9,1196.52,1186.12,1187.33,1187.33,-8.570000000000164,2195990000
1451,2005-10-11,2005,10,1187.33,1193.1,1183.16,1184.87,1184.87,-2.4600000000000364,2299040000
1452,2005-10-12,2005,10,1184.87,1190.02,1173.65,1177.68,1177.68,-7.189999999999827,2491280000
1453,2005-10-13,2005,10,1177.68,1179.56,1168.2,1176.84,1176.84,-0.8400000000001455,2351150000
1454,2005-10-14,2005,10,1176.84,1187.13,1175.44,1186.57,1186.57,9.730000000000018,2188940000
1455,2005-10-17,2005,10,1186.57,1191.21,1184.48,1190.1,1190.1,3.5299999999999727,2054570000
1456,2005-10-18,2005,10,1190.1,1190.1,1178.13,1178.14,1178.14,-11.959999999999809,2197010000
1457,2005-10-19,2005,10,1178.14,1195.76,1170.55,1195.76,1195.76,17.61999999999989,2703590000
1458,2005-10-20,2005,10,1195.76,1197.3,1173.3,1177.8,1177.8,-17.960000000000036,2617250000
1459,2005-10-21,2005,10,1177.8,1186.46,1174.92,1179.59,1179.59,1.7899999999999636,2470920000
1460,2005-10-24,2005,10,1179.59,1199.39,1179.59,1199.38,1199.38,19.79000000000019,2197790000
1461,2005-10-25,2005,10,1199.38,1201.3,1189.29,1196.54,1196.54,-2.8400000000001455,2312470000
1462,2005-10-26,2005,10,1196.54,1204.01,1191.38,1191.38,1191.38,-5.1599999999998545,2467750000
1463,2005-10-27,2005,10,1191.38,1192.65,1178.89,1178.9,1178.9,-12.480000000000018,2395370000
1464,2005-10-28,2005,10,1178.9,1198.41,1178.9,1198.41,1198.41,19.50999999999999,2379400000
1465,2005-10-31,2005,10,1198.41,1211.43,1198.41,1207.01,1207.01,8.599999999999909,2567470000
1466,2005-11-01,2005,11,1207.01,1207.34,1201.66,1202.76,1202.76,-4.25,2457850000
1467,2005-11-02,2005,11,1202.76,1215.17,1201.07,1214.76,1214.76,12.0,2648090000
1468,2005-11-03,2005,11,1214.76,1224.7,1214.76,1219.94,1219.94,5.180000000000064,2716630000
1469,2005-11-04,2005,11,1219.94,1222.52,1214.45,1220.14,1220.14,0.20000000000004547,2050510000
1470,2005-11-07,2005,11,1220.14,1224.18,1217.29,1222.81,1222.81,2.6699999999998454,1987580000
1471,2005-11-08,2005,11,1222.81,1222.81,1216.08,1218.59,1218.59,-4.220000000000027,1965050000
1472,2005-11-09,2005,11,1218.59,1226.59,1216.53,1220.65,1220.65,2.060000000000173,2214460000
1473,2005-11-10,2005,11,1220.65,1232.41,1215.05,1230.96,1230.96,10.309999999999945,2378460000
1474,2005-11-11,2005,11,1230.96,1235.7,1230.72,1234.72,1234.72,3.759999999999991,1773140000
1475,2005-11-14,2005,11,1234.72,1237.2,1231.78,1233.76,1233.76,-0.9600000000000364,1899780000
1476,2005-11-15,2005,11,1233.76,1237.94,1226.41,1229.01,1229.01,-4.75,2359370000
1477,2005-11-16,2005,11,1229.01,1232.24,1227.18,1231.21,1231.21,2.2000000000000455,2121580000
1478,2005-11-17,2005,11,1231.21,1242.96,1231.21,1242.8,1242.8,11.589999999999918,2298040000
1479,2005-11-18,2005,11,1242.8,1249.58,1240.71,1248.27,1248.27,5.470000000000027,2453290000
1480,2005-11-21,2005,11,1248.27,1255.89,1246.9,1254.85,1254.85,6.579999999999927,2117350000
1481,2005-11-22,2005,11,1254.85,1261.9,1251.4,1261.23,1261.23,6.380000000000109,2291420000
1482,2005-11-23,2005,11,1261.23,1270.64,1259.51,1265.61,1265.61,4.379999999999882,1985400000
1483,2005-11-25,2005,11,1265.61,1268.78,1265.54,1268.25,1268.25,2.6400000000001,724940000
1484,2005-11-28,2005,11,1268.25,1268.44,1257.17,1257.46,1257.46,-10.789999999999964,2016900000
1485,2005-11-29,2005,11,1257.46,1266.18,1257.46,1257.48,1257.48,0.01999999999998181,2268340000
1486,2005-11-30,2005,11,1257.48,1260.93,1249.39,1249.48,1249.48,-8.0,2374690000
1487,2005-12-01,2005,12,1249.48,1266.17,1249.48,1264.67,1264.67,15.190000000000055,2614830000
1488,2005-12-02,2005,12,1264.67,1266.85,1261.42,1265.08,1265.08,0.4099999999998545,2125580000
1489,2005-12-05,2005,12,1265.08,1265.08,1258.12,1262.09,1262.09,-2.990000000000009,2325840000
1490,2005-12-06,2005,12,1262.09,1272.89,1262.09,1263.7,1263.7,1.6100000000001273,2110740000
1491,2005-12-07,2005,12,1263.7,1264.85,1253.02,1257.37,1257.37,-6.330000000000155,2093830000
1492,2005-12-08,2005,12,1257.37,1263.36,1250.91,1255.84,1255.84,-1.5299999999999727,2178300000
1493,2005-12-09,2005,12,1255.84,1263.08,1254.24,1259.37,1259.37,3.5299999999999727,1896290000
1494,2005-12-12,2005,12,1259.37,1263.86,1255.52,1260.43,1260.43,1.0600000000001728,1876550000
1495,2005-12-13,2005,12,1260.43,1272.11,1258.56,1267.43,1267.43,7.0,2390020000
1496,2005-12-14,2005,12,1267.43,1275.8,1267.07,1272.74,1272.74,5.309999999999945,2145520000
1497,2005-12-15,2005,12,1272.74,1275.17,1267.74,1270.94,1270.94,-1.7999999999999545,2180590000
1498,2005-12-16,2005,12,1270.94,1275.24,1267.32,1267.32,1267.32,-3.6200000000001182,2584190000
1499,2005-12-19,2005,12,1267.32,1270.51,1259.28,1259.92,1259.92,-7.399999999999864,2208810000
1500,2005-12-20,2005,12,1259.92,1263.86,1257.21,1259.62,1259.62,-0.3000000000001819,1996690000
1501,2005-12-21,2005,12,1259.62,1269.37,1259.62,1262.79,1262.79,3.1700000000000728,2065170000
1502,2005-12-22,2005,12,1262.79,1268.19,1262.5,1268.12,1268.12,5.329999999999927,1888500000
1503,2005-12-23,2005,12,1268.12,1269.76,1265.92,1268.66,1268.66,0.540000000000191,1285810000
1504,2005-12-27,2005,12,1268.66,1271.83,1256.54,1256.54,1256.54,-12.120000000000118,1540470000
1505,2005-12-28,2005,12,1256.54,1261.1,1256.54,1258.17,1258.17,1.6300000000001091,1422360000
1506,2005-12-29,2005,12,1258.17,1260.61,1254.18,1254.42,1254.42,-3.75,1382540000
1507,2005-12-30,2005,12,1254.42,1254.42,1246.59,1248.29,1248.29,-6.130000000000109,1443500000
1508,2006-01-03,2006,1,1248.29,1270.22,1245.74,1268.8,1268.8,20.50999999999999,2554570000
1509,2006-01-04,2006,1,1268.8,1275.37,1267.74,1273.46,1273.46,4.660000000000082,2515330000
1510,2006-01-05,2006,1,1273.46,1276.91,1270.3,1273.48,1273.48,0.01999999999998181,2433340000
1511,2006-01-06,2006,1,1273.48,1286.09,1273.48,1285.45,1285.45,11.970000000000027,2446560000
1512,2006-01-09,2006,1,1285.45,1290.78,1284.82,1290.15,1290.15,4.7000000000000455,2301490000
1513,2006-01-10,2006,1,1290.15,1290.15,1283.76,1289.69,1289.69,-0.4600000000000364,2373080000
1514,2006-01-11,2006,1,1289.72,1294.9,1288.12,1294.18,1294.18,4.460000000000036,2406130000
1515,2006-01-12,2006,1,1294.18,1294.18,1285.04,1286.06,1286.06,-8.120000000000118,2318350000
1516,2006-01-13,2006,1,1286.06,1288.96,1282.78,1287.61,1287.61,1.5499999999999545,2206510000
1517,2006-01-17,2006,1,1287.61,1287.61,1278.61,1282.93,1282.93,-4.679999999999836,2179970000
1518,2006-01-18,2006,1,1282.93,1282.93,1272.08,1277.93,1277.93,-5.0,2233200000
1519,2006-01-19,2006,1,1277.93,1287.79,1277.93,1285.04,1285.04,7.1099999999999,2444020000
1520,2006-01-20,2006,1,1285.04,1285.04,1260.92,1261.49,1261.49,-23.549999999999955,2845810000
1521,2006-01-23,2006,1,1261.49,1268.19,1261.49,1263.82,1263.82,2.3299999999999272,2256070000
1522,2006-01-24,2006,1,1263.82,1271.47,1263.82,1266.86,1266.86,3.0399999999999636,2608720000
1523,2006-01-25,2006,1,1266.86,1271.87,1259.42,1264.68,1264.68,-2.1799999999998363,2617060000
1524,2006-01-26,2006,1,1264.68,1276.44,1264.68,1273.83,1273.83,9.149999999999864,2856780000
1525,2006-01-27,2006,1,1273.83,1286.38,1273.83,1283.72,1283.72,9.8900000000001,2623620000
1526,2006-01-30,2006,1,1283.72,1287.94,1283.51,1285.19,1285.19,1.4700000000000273,2282730000
1527,2006-01-31,2006,1,1285.2,1285.2,1276.85,1280.08,1280.08,-5.120000000000118,2708310000
1528,2006-02-01,2006,2,1280.08,1283.33,1277.57,1282.46,1282.46,2.380000000000109,2589410000
1529,2006-02-02,2006,2,1282.46,1282.46,1267.72,1270.84,1270.84,-11.620000000000118,2565300000
1530,2006-02-03,2006,2,1270.84,1270.87,1261.02,1264.03,1264.03,-6.809999999999945,2282210000
1531,2006-02-06,2006,2,1264.03,1267.04,1261.62,1265.02,1265.02,0.9900000000000091,2132360000
1532,2006-02-07,2006,2,1265.02,1265.78,1253.61,1254.78,1254.78,-10.240000000000009,2366370000
1533,2006-02-08,2006,2,1254.78,1266.47,1254.78,1265.65,1265.65,10.870000000000118,2456860000
1534,2006-02-09,2006,2,1265.65,1274.56,1262.8,1263.78,1263.78,-1.8700000000001182,2441920000
1535,2006-02-10,2006,2,1263.82,1269.89,1254.98,1266.99,1266.99,3.1700000000000728,2290050000
1536,2006-02-13,2006,2,1266.99,1266.99,1258.34,1262.86,1262.86,-4.130000000000109,1850080000
1537,2006-02-14,2006,2,1262.86,1278.21,1260.8,1275.53,1275.53,12.670000000000073,2437940000
1538,2006-02-15,2006,2,1275.53,1281.0,1271.06,1280.0,1280.0,4.470000000000027,2317590000
1539,2006-02-16,2006,2,1280.0,1289.39,1280.0,1289.38,1289.38,9.38000000000011,2251490000
1540,2006-02-17,2006,2,1289.38,1289.47,1284.07,1287.24,1287.24,-2.1400000000001,2128260000
1541,2006-02-21,2006,2,1287.24,1291.92,1281.33,1283.03,1283.03,-4.210000000000036,2104320000
1542,2006-02-22,2006,2,1283.03,1294.17,1283.03,1292.67,1292.67,9.6400000000001,2222380000
1543,2006-02-23,2006,2,1292.67,1293.84,1285.14,1287.79,1287.79,-4.880000000000109,2144210000
1544,2006-02-24,2006,2,1287.79,1292.11,1285.62,1289.43,1289.43,1.6400000000001,1933010000
1545,2006-02-27,2006,2,1289.43,1297.57,1289.43,1294.12,1294.12,4.689999999999827,1975320000
1546,2006-02-28,2006,2,1294.12,1294.12,1278.66,1280.66,1280.66,-13.459999999999809,2370860000
1547,2006-03-01,2006,3,1280.66,1291.8,1280.66,1291.24,1291.24,10.579999999999927,2308320000
1548,2006-03-02,2006,3,1291.24,1291.24,1283.21,1289.14,1289.14,-2.099999999999909,2494590000
1549,2006-03-03,2006,3,1289.14,1297.33,1284.2,1287.23,1287.23,-1.9100000000000819,2152950000
1550,2006-03-06,2006,3,1287.23,1288.23,1275.67,1278.26,1278.26,-8.970000000000027,2280190000
1551,2006-03-07,2006,3,1278.26,1278.26,1271.11,1275.88,1275.88,-2.3799999999998818,2268050000
1552,2006-03-08,2006,3,1275.88,1280.33,1268.42,1278.47,1278.47,2.589999999999918,2442870000
1553,2006-03-09,2006,3,1278.47,1282.74,1272.23,1272.23,1272.23,-6.240000000000009,2140110000
1554,2006-03-10,2006,3,1272.23,1284.37,1271.11,1281.42,1281.42,9.190000000000055,2123450000
1555,2006-03-13,2006,3,1281.58,1287.37,1281.58,1284.13,1284.13,2.550000000000182,2070330000
1556,2006-03-14,2006,3,1284.13,1298.14,1282.67,1297.48,1297.48,13.349999999999909,2165270000
1557,2006-03-15,2006,3,1297.48,1304.4,1294.97,1303.02,1303.02,5.539999999999964,2293000000
1558,2006-03-16,2006,3,1303.02,1310.45,1303.02,1305.33,1305.33,2.3099999999999454,2292180000
1559,2006-03-17,2006,3,1305.33,1309.79,1305.32,1307.25,1307.25,1.9200000000000728,2549620000
1560,2006-03-20,2006,3,1307.25,1310.0,1303.59,1305.08,1305.08,-2.1700000000000728,1976830000
1561,2006-03-21,2006,3,1305.08,1310.88,1295.82,1297.23,1297.23,-7.849999999999909,2147370000
1562,2006-03-22,2006,3,1297.23,1305.97,1295.81,1305.04,1305.04,7.809999999999945,2039810000
1563,2006-03-23,2006,3,1305.04,1305.04,1298.11,1301.67,1301.67,-3.369999999999891,1980940000
1564,2006-03-24,2006,3,1301.67,1306.53,1298.89,1302.95,1302.95,1.2799999999999727,2326070000
